AccX,AccY,AccZ,GyroX,GyroY,GyroZ,AccMag,GyroMag,Distance,Pressure,Altitude,Label
0.021235534057922945,0.08710488176258208,0.08547842045963909,0.05728185262575262,0.06737284390242966,0.04681546820370206,0.1238740033173767,0.10005997600874905,4.5273714668304255,101340.1376806841,20.06794884945927,Fall Detected
0.08441736091095658,0.1676921922025832,0.13296815268256157,0.049785468518399476,0.05257124064582703,0.06366274103643799,0.23005975696912273,0.09641199518167107,5.549549892825795,101313.05778315093,20.09642886506878,Fall Not Detected
0.14269811536176072,0.12992415172817368,0.11986427535599706,0.061118083239955066,0.05304552358186816,0.07491651667437321,0.22717940451700755,0.1102802436596068,3.9988036076364235,101342.04982361401,20.131336867135364,Fall Not Detected
0.05949022790042181,0.1182429824882889,0.08767976631962844,0.06409400017823566,0.02695106273505122,0.017955901056303215,0.1587710034774441,0.07181096729706467,4.872672977676901,101316.25493003528,20.15415508873472,Fall Detected
0.06530033265732252,0.018163096078944452,0.19119860489551352,0.037378269868868955,0.06031471492203208,0.07212561571926615,0.20285693978348543,0.10117857647446542,5.179323539522877,101331.86331783429,19.779726303627296,Fall Not Detected
-0.5307212224532936,-0.06719702840943165,0.1682354777235624,0.06824072365803235,0.837286324874531,1.1973658768187694,0.5607884026566986,1.462665453600806,41.422502919629785,101326.30842885876,45.23662497369395,Fall Not Detected
0.1453973341986833,0.057834664978879735,0.04617608869145429,0.0386695952949334,0.053269237454123194,0.05190584735486768,0.16314859616970018,0.08382819483231475,4.276871672121297,101331.31909352331,20.084878664998175,Fall Not Detected
-0.0008178821357095745,0.13872593772341704,0.04927176327779803,0.0884357551180866,0.04280073247886247,0.03461845759789611,0.14721841387860646,0.1041692041367825,4.604463743595504,101333.1455801859,20.066856112282817,Fall Not Detected
-0.13,0.01,1.02,-1.46,-0.05,-0.22,1.03,1.48,6.32,101241.0,52.0,Fall Not Detected
0.5480235513374859,0.4780900832572573,0.9464737090694657,2.21295502142709,1.1369353130545063,0.5827547264132391,1.1936131795892642,2.555268068928716,41.62603362134139,101321.05559652258,44.66726667310504,Fall Not Detected
0.10043983451554712,0.027133462615645393,0.06337830304411274,0.07462759303100919,0.07525061199276313,0.06564475155901184,0.12182444109363486,0.12466421160113157,5.454869531093711,101331.22290001996,20.01340773112279,Fall Not Detected
-0.06,-0.06,-0.06,-8.05,-8.05,-8.05,0.11,13.94,6.56,101446.0,52.0,Fall Detected
-0.20174596343893444,-0.1684669806015379,0.10740610364631786,-0.02831290645926786,-0.22710895086169317,0.19869796036993237,0.2839341973369647,0.3030857563278773,28.395877533876604,101314.06492493297,45.107598680787284,Fall Not Detected
0.16002380968528154,0.06160156994312939,0.13064293581839606,0.05268026804936649,0.06917519826864195,0.07471672243808465,0.21556889795352904,0.11464295577639654,5.310618551422697,101322.68404324815,19.959572788289346,Fall Not Detected
0.11229079392620636,0.03085368603611345,0.15907367479704146,0.26142413746326093,-0.09506678436729328,0.0751848757091549,0.1971436186033616,0.28815453956817766,27.637604257643794,101340.59088978403,44.97321593358431,Fall Not Detected
0.14359589586255894,0.11264123740174224,0.1456653772112234,0.03214231573032676,0.04624643355668671,0.08952294112422839,0.23350852616136852,0.1057649188755568,4.52403724436391,101323.75116778872,20.015817733311177,Fall Not Detected
0.1122717694025728,-0.0020430638239513355,0.12440206488257086,0.012868584636843497,0.014269208418561309,0.01712765586869857,0.16758579313778538,0.025740384126980508,4.220015552454659,101306.92115012501,19.942488312086596,Fall Not Detected
0.11063761777460918,0.11054719181024997,0.13308228654825663,0.04336730781272197,0.03285155980861572,0.07294862072256769,0.20535885439124607,0.09100247048353942,5.221270713751352,101316.7442745755,19.86797361695667,Fall Detected
0.06594106112569709,0.10535167418065586,0.14603381670230237,0.09249299711329628,0.034733642580486,0.042462551630923266,0.191763068435222,0.10753812688027448,4.7174830426179115,101317.60151138731,19.98745664617066,Fall Detected
0.09590582691566277,0.18460257911470968,0.0579320136495915,0.02753446510967103,0.07172572967851233,0.06091952367583943,0.21594480326619617,0.09805057588653866,5.647980951841609,101333.63149430203,20.01550400597233,Fall Not Detected
0.08062608110750648,0.18362047514468868,0.11362792831920455,0.006982621629287124,0.059721443886717115,0.09919447094483336,0.23049587836061133,0.1159954780616791,4.288610432476638,101335.31548245774,20.03493794174543,Fall Not Detected
0.06285429720271454,0.17141071779055866,0.059360180715079404,0.04450458198786836,0.06542062158237465,0.06971639903990429,0.19197897776800613,0.10545563921019267,4.702160881503849,101329.20356437526,20.031119396337903,Fall Not Detected
-0.04673591867176566,-0.11835081214352816,-0.010857373733369516,0.03207049199576888,-0.13589671448397608,-0.10631476851945416,0.1277068650993855,0.17549718934995828,33.23149007278962,101335.76057359544,45.016338721514664,Fall Not Detected
-0.017873353876944793,-0.07298954558722119,0.07030068136566012,-0.0950174691857784,-0.13287286935555154,0.0433459786676007,0.10290343213088478,0.16900412044651428,31.149885249408495,101325.40043271748,45.02281145923627,Fall Not Detected
1.0054013693128083,0.6091259493026646,0.5919762883959787,0.8808071887071769,1.6220100330785328,0.9683234952213747,1.3161695413407124,2.0843196114040197,35.86958540962089,101322.88661889557,45.0113837748019,Fall Not Detected
0.07495535479351831,0.09317078868592389,0.14691248560177636,0.025608977647657946,0.08112861411286845,0.039995715399039705,0.1894264487928532,0.09400706895927533,5.4033780321034,101323.17574131822,20.030438056089327,Fall Not Detected
-0.13,0.01,1.03,-2.87,-10.24,-0.37,1.04,10.64,0.92,101161.0,46.0,Fall Detected
0.023905042139681282,0.14347371388072785,0.07820565562720239,0.04703289586876678,0.051426184680472706,0.0652984214580809,0.1651432171980111,0.09550198746366227,4.684123635396221,101317.12412859754,19.981424633022193,Fall Not Detected
0.10878600746467715,0.097935516883734,0.16389027040436704,0.07464649640461879,0.03624099623390998,0.039875683172790916,0.21974025944420264,0.09206290969770532,4.513250575861683,101318.63771417018,20.10062776522521,Fall Not Detected
0.06548012534227912,0.12044323313231334,0.06701709578521772,0.08747509279128923,0.06468236953162412,0.052594868409535284,0.15259590541587417,0.12083840850527025,4.731108860118369,101319.90809734112,19.982270243209655,Fall Detected
0.15,-0.04,1.08,-0.4,-3.57,-1.42,1.09,3.87,4.18,101087.0,54.0,Fall Not Detected
0.9591812057883264,0.4887750305908942,0.24212603702539764,0.5769657796151434,0.16741002817769957,1.8710048743576837,1.1034285812286637,1.9650890229838394,29.73634888438387,101306.01205171148,45.02978935184832,Fall Not Detected
0.28,0.28,0.28,34.52,34.52,34.52,0.48,59.79,7.04,101211.0,47.0,Fall Detected
0.13011801575184023,0.13333804503340274,0.13251511847186956,0.04020556195953966,0.03616509641146352,0.05885794250496519,0.22862630841646267,0.07992908611294527,5.118600330130618,101323.47192786017,20.055604822998276,Fall Not Detected
0.24382061311120098,0.07069252924738628,0.08768988987768676,0.03484054416236537,0.018738608904792016,0.022056018488006604,0.26858041971833196,0.0452931223560462,4.735351644094157,101325.46737721065,19.93749339619882,Fall Not Detected
-0.14,0.01,1.04,-1.22,-0.14,-0.32,1.04,1.27,5.3,101348.0,47.0,Fall Not Detected
0.13924242501234305,0.08610218472943518,0.12052942104200609,0.03379642291498951,0.042980377572623324,0.08119290708815806,0.2032962874113075,0.09788666517744057,4.773738368905483,101326.1082048158,20.036332583334033,Fall Not Detected
0.20808344382999755,-0.10181148604105335,-0.040047199266413744,0.11515016609144497,0.04449176143601995,0.13874573112831434,0.2350916341666015,0.18571336918191317,29.20304255972286,101337.31963780614,45.056921165248205,Fall Not Detected
0.16439530901625202,0.0995981181026883,0.09065529684304552,0.08394177707533834,0.042711900427047575,0.044844618692166806,0.2125182006366672,0.10431475543901572,4.733161929237825,101329.30226732319,19.958105473562142,Fall Not Detected
0.015276583570089902,0.22058061978978513,0.07610471656220884,0.05490863459407082,0.014767125756729636,0.06512065735501991,0.23383992754752947,0.08645071526858623,5.320855508761158,101315.69693510415,20.041426642910373,Fall Not Detected
0.12356434532794926,0.050806307715178765,0.04712556086046547,0.06272159165365514,0.06310148029593775,0.05269339415409106,0.14166949857463165,0.10340400699482047,4.52574519479759,101306.77872043768,20.008624789215844,Fall Detected
0.4441674706960504,0.8080182104621406,0.3253858322146217,0.8888977323035202,0.5196913811519625,1.0890198575670436,0.9777801952734413,1.4987269799110572,40.24359356291925,101316.72255520293,45.259795192350964,Fall Not Detected
0.022097614972554983,0.16909024463560382,0.08480377959807649,0.017214628959841063,0.06048519383084329,0.06054080298145334,0.19045077172992178,0.08729255952610641,5.678020513410402,101335.64860722082,20.01778288105472,Fall Not Detected
0.06957557657312802,0.16083492179597347,0.15098170680488593,0.03957791983821205,0.06696174262581316,0.04222186936169601,0.2313095517143999,0.08850408446281847,4.912736030305576,101310.80066766433,19.998400029668243,Fall Not Detected
0.044087796823501,0.01953971371881945,0.03371619722936847,0.06763062963718687,0.0399736133224808,0.062017025238099724,0.05884144964711016,0.10008947620284887,4.999909128919638,101333.44247621128,19.87870752024311,Fall Detected
0.14443533561469024,0.1761583932780069,0.10593604180503985,0.03735299452100148,0.06504073378577242,0.04037334147066285,0.25122856256750803,0.08517951603868402,4.9500180435659065,101320.69339511787,20.1056811039295,Fall Not Detected
0.019511665180669713,0.13175742422233816,0.10052883390446828,0.047225735314103005,0.04963760590585615,0.03138110314780673,0.16687351605937928,0.07535871303834804,5.704627650561104,101331.96012619512,19.915657450737942,Fall Detected
0.38523684785406964,1.2747331482525683,0.36014216151509193,1.0839254488856496,2.1646256592495847,1.0882541888368464,1.3795123793207535,2.654203421545643,42.30645782416072,101303.85569125596,44.8530052321628,Fall Not Detected
0.15290701862872536,0.046432992398604656,0.06703362012023006,0.054101182506292665,0.03837589309714216,0.04819645007299934,0.17329190793409124,0.08199112707617567,5.167526620997414,101313.45417407017,19.98598407656959,Fall Not Detected
0.12141398767284789,0.16637384742162248,0.007880402289516447,0.07852073513976487,0.044929477010813436,-0.005498952125554957,0.2061157787476262,0.09063333948295994,5.789363865091904,101328.90647209583,19.87933619537401,Fall Not Detected
-0.13,0.01,1.02,-1.4,-0.22,-0.35,1.03,1.46,8.65,101194.0,54.0,Fall Detected
0.49746671082219474,0.4279956217597224,0.6188316284079523,1.4558972328056063,1.6805614598158647,0.25562666756209107,0.9020010892120821,2.2381395322629802,44.81053827324967,101321.7390723933,44.734386625054455,Fall Not Detected
0.1326284495175177,0.05685603586624743,0.13919642477118851,0.08931330687694976,0.0634474188090377,0.04848329588690283,0.2004957832597132,0.1198043059279699,4.503513145170659,101322.08209883813,20.058102684093992,Fall Detected
0.46450802744731173,0.6344860261577732,0.7636543089062722,0.14287941711771623,0.361956531634016,1.743666013737789,1.0961332621828384,1.786560445686811,39.89221892377474,101325.89960552743,45.349955989188985,Fall Not Detected
-0.14,-0.0,1.03,-1.2,-0.07,-0.34,1.03,1.25,4.06,101356.0,53.0,Fall Not Detected
-0.09414266286596187,0.13244070167192484,0.0836004130652408,-0.22629821954769336,-0.023141157172081345,0.1902224783524018,0.18273590094867742,0.2965315979727101,31.66090646973141,101316.43745913396,44.96818939740695,Fall Not Detected
0.04461673926506156,0.0666850824841925,0.10684578706602783,0.05088541679037485,0.07335010626530652,0.06677154166766182,0.1336172738171566,0.11148095132235919,4.669821291257233,101319.51822836985,19.90848067822717,Fall Detected
0.1559027204354565,0.11921333406492987,0.08738273404094017,0.023902257734357495,0.029060716020786664,0.041482758436042336,0.21483300367150845,0.05600591386544372,6.055434240467449,101303.9690801177,20.021566640279914,Fall Not Detected
-0.13,0.0,1.02,-1.24,-0.08,-0.35,1.03,1.29,5.3,101275.0,53.0,Fall Not Detected
0.4243817768044911,-0.19115577374970316,0.8087264394808504,1.1514878818183765,1.5455074548972745,-0.12534411314519622,0.9331017502057094,1.9313800200420885,38.191045956037506,101309.55142320624,45.20239097276275,Fall Not Detected
0.4572554395842358,-0.27757352490395026,0.7679722624864849,1.6317441978142764,1.9106222912815225,1.2418088364433904,0.9359011671675526,2.802705095672982,37.5304406286472,101327.72303123205,45.04163634215303,Fall Not Detected
0.0799040199881553,0.04949143722163796,0.0387798040746754,0.054274095966688765,0.04816669286195534,0.05660004566302574,0.10167560165841687,0.09202865294741568,5.143994972968404,101311.70488372268,20.028471063816642,Fall Not Detected
-0.20111349804859635,-0.06248495389375526,-0.14807985633919493,0.12541541767113115,-0.1325658120978542,0.11284260996628942,0.25744640687701215,0.21456042540690487,29.875309358312233,101319.37062303592,45.015608129156185,Fall Not Detected
-0.11197310967001206,0.4478775609551779,0.9078318628116536,0.7007281106619123,1.4287317839621876,0.32571010606519,1.0184748293563315,1.6243095360086346,35.90228736945975,101325.40602015515,44.8131327303918,Fall Not Detected
0.1224838408333303,-0.025754370423677814,0.02520728907108119,0.043262341162212545,0.02279858570547372,0.04264833935060102,0.12767531587396858,0.06488672069360205,4.852184466698419,101318.7400056113,19.938146125219756,Fall Not Detected
0.07749768305470922,0.10566556898545396,0.006110490297172949,0.0460608226082187,0.07799245028354923,0.026389282377331676,0.13118094922487694,0.09434413550914672,4.808508814692478,101355.23676361724,20.061897851949347,Fall Not Detected
-0.01449598833360774,0.1462830535312597,0.04046839582371922,0.056246254312692534,0.05017741460857992,0.07293938469831968,0.15246821468339786,0.10488835922626916,5.308897090603907,101330.13508388563,19.928185651967564,Fall Not Detected
-0.0641022481954469,-0.03234306932562363,0.05491498444998593,-0.08862982659509427,-0.007723070112773442,-0.07767490307905611,0.09039263174758752,0.11810284730938561,29.62804302151577,101318.39155953216,45.020045589347916,Fall Not Detected
0.19378185674106227,0.25076993850248364,0.08376214512043943,0.038183957168378566,0.05005616105626199,0.07803114080337045,0.32780034626847265,0.10026212036358713,4.09412862781706,101326.18067337369,20.19709109409637,Fall Detected
0.28,0.28,0.28,34.52,34.52,34.52,0.48,59.79,7.45,101325.0,53.0,Fall Detected
1.5034023395109803,0.5332568707381414,0.6278769524273897,0.7524276160060199,-0.08329701521048971,1.2037002896473448,1.7142960514526162,1.4219634655533808,41.4977438246022,101319.02354409959,45.04698968894447,Fall Not Detected
-0.012648081758338942,-0.035964390080945784,-0.09828807756325471,0.0753111425930806,0.07430205438829372,-0.11033112131986374,0.10542275616365013,0.15285784185541404,31.21958748845911,101338.13238819085,44.90091760809429,Fall Not Detected
0.05678243585057598,-0.13303032804672812,0.011664849543854518,0.019052713672717835,-0.06108851426708017,-0.19743993199335164,0.14511161881884455,0.20755081117450047,28.752316743109038,101310.73073459946,45.04062915521747,Fall Not Detected
0.07760329980319917,0.0664462458713663,0.040015362843288396,0.042476011301046036,0.03825351871506872,0.03253891700869101,0.10972057689523557,0.06577480026749746,5.181005868396819,101332.2626705659,19.860608890360837,Fall Not Detected
0.003991374759360038,0.09035927035766159,-0.011387602350842211,0.1135550351728853,0.024910949348194187,0.03723044193612668,0.09116142988862967,0.12207132020791295,30.196455638511555,101323.68240142692,44.96525031137769,Fall Not Detected
0.049780106684508885,0.10398632965421614,0.11076273101642628,0.037426780766185136,0.05825582951374442,0.044246443899277774,0.15987369501795345,0.08217209616765582,4.829664484901221,101325.39451310947,20.073253171318406,Fall Detected
0.0919453974808734,0.240062990887344,0.1731253719142511,0.05801182306860189,0.033738213238529366,0.03737555689758611,0.30992997614322587,0.0768151736421649,4.8546482586427215,101341.09853645065,20.05491803212999,Fall Not Detected
-0.4596162099364737,1.4085428866971883,0.5849600316724987,0.3495940171640083,0.9711651028392033,0.6599363829267118,1.592927607506351,1.2251096535902166,39.51950046363492,101321.32971314291,44.94108445314377,Fall Not Detected
0.008281026723577889,0.12608426732010283,0.05655954637488414,0.07976924254010133,0.0220596846346827,0.027645145840192495,0.13843698983789135,0.08725832814195261,4.947329649330853,101322.47395180012,20.00782356396796,Fall Detected
0.15310628539131257,0.07643311466540724,0.0828582891958249,0.04013091860684935,0.047379819027054015,0.04651263584004202,0.19012903968684083,0.07758068813857169,5.326636248354486,101328.19075324571,19.998133653979515,Fall Not Detected
-0.13,0.01,1.02,-1.37,0.04,-0.05,1.03,1.38,9.16,101377.0,48.0,Fall Not Detected
0.17711676231426132,0.050032023542243044,0.16232140070396694,0.021909065330589225,0.04549861323814905,0.05855748303499349,0.24540127953805763,0.07732470348891257,5.265502750389245,101314.37918171633,19.883472646306075,Fall Detected
-0.13,0.01,1.03,-1.23,0.05,-0.26,1.03,1.26,4.25,101324.0,47.0,Fall Not Detected
0.1064305886837007,-0.005413318680296958,0.07142037377448415,0.06436933402513462,0.04422966411634546,0.018514476440240478,0.12828734940273945,0.08026493747920266,4.671202865108606,101328.72292311006,19.922613471935815,Fall Not Detected
0.28814145722196727,-0.23244505186987618,0.6020142057876352,1.140596738369411,1.6497659045305482,0.4006888139354423,0.7067370837015031,2.0452970407604436,44.974336955386455,101324.79214583841,44.697973799646505,Fall Not Detected
-0.13,0.01,1.02,-1.15,0.02,-0.41,1.03,1.22,4.68,101249.0,47.0,Fall Not Detected
-2.0,2.0,-2.0,-250.14,-250.14,-6.12,3.46,353.8,4.18,101298.0,53.0,Fall Not Detected
0.09481673722418447,-0.1317869338423094,0.05556443441107689,-0.01671262635035691,-0.014971189793108512,-0.21845029567764815,0.1715966665201284,0.21959959035708565,28.44975468032029,101327.82987537049,45.05693560242238,Fall Not Detected
0.07816295270332425,0.12226316642308752,0.03220271285575049,0.05714497270420102,0.06440589516338305,0.08257923153108523,0.14864300775472628,0.11930212369201626,4.845651131477753,101319.52342044972,19.958474259417102,Fall Not Detected
-0.13,0.0,1.02,-1.28,-0.06,-0.27,1.03,1.31,5.15,101294.0,53.0,Fall Not Detected
0.00537603746914908,0.010992134914845741,0.08463949685093876,0.1173857712757937,-0.11931102635597207,0.00437306847115931,0.08551943192068068,0.167432565637578,32.325876419041336,101320.16323867624,45.087046405158354,Fall Not Detected
0.04769454907803636,-0.02662009228682361,-0.08425033822273875,0.06215633753860851,-0.04839347633828491,0.024303103504334927,0.10040676678273282,0.08243773218775485,29.120286197423205,101331.87418353389,44.986582266860324,Fall Not Detected
0.9345306362340899,0.86592409221744,-0.28557721150351545,0.2888634254263792,0.8904601060201022,0.8243395510451808,1.3056517097881863,1.2473559934436373,35.86323303712027,101311.07625035061,44.92887989577157,Fall Not Detected
-0.13,0.01,1.03,-1.23,-0.15,-0.12,1.04,1.24,4.37,101304.0,54.0,Fall Detected
1.9799302513140276,2.314298866492324,2.0499371413529293,3.4012582071691857,3.7060095195142315,3.7735731397795855,3.6712866037690794,6.28831600604103,9.270768112084612,101306.4804258596,20.577475530608844,Fall Detected
-0.14,0.01,1.03,-1.27,-0.05,-0.16,1.04,1.28,5.3,101331.0,50.0,Fall Not Detected
0.08694732030646045,0.12275141539675939,0.0057142989317305465,0.02589030886788831,0.013377556105786774,0.04153649325589792,0.15053371616572542,0.05073999775951298,5.342425235317729,101323.15579535806,20.042817899093485,Fall Detected
0.12950959270774426,0.6598997720623985,0.45117439961541694,0.7861848817157309,1.2191978392236555,1.4118517845461036,0.8098140420119073,2.024316057569081,37.905891233252376,101330.15564057168,44.67849776267266,Fall Not Detected
-0.13,-0.0,1.03,-1.19,0.18,-0.09,1.04,1.21,4.3,101435.0,46.0,Fall Not Detected
0.09366678422647287,0.07078151480124963,0.17200507135385165,0.03258011600219178,0.06052425659513229,0.07216165343661468,0.20825281240917673,0.09965918834616189,4.6738047159762175,101315.10693018835,20.004145260233376,Fall Not Detected
0.22105218122635956,0.7052848162276227,0.8518326827017715,1.069750280914327,1.3219815253675875,0.973115042572904,1.1277897224860047,1.9593248079405212,42.01888690419949,101328.35679574475,45.1011717941485,Fall Not Detected
-0.016839422887694536,0.19391922672799508,0.16033080815120487,0.034981103671266,0.032602535255703335,0.06139135868624975,0.2521789061368786,0.07781710506375196,5.34314412299079,101334.13347951339,19.9517954283597,Fall Not Detected
0.5341329935560217,0.11279263523529315,-0.34480329579451263,1.0817115419238816,0.6295801996747021,0.2757357312102139,0.6456853306055491,1.281601061648987,40.50506699697965,101306.94852355678,44.91275268273482,Fall Not Detected
0.007427360137876949,-0.1819193014644251,0.07627347652559392,0.11788443916665443,0.07017476915197011,-0.0433266134152701,0.19740172528431058,0.14386950564037262,30.32349383570705,101322.51362102955,44.92305894651345,Fall Not Detected
0.08626853526807245,-0.03387328667687245,0.1076942886527761,0.046122916246206985,0.04481094759013611,0.041952696453904634,0.14208349494582298,0.07678133345243499,5.659286144176481,101327.55285001763,20.204239392500455,Fall Not Detected
0.0005352573513524861,0.13591067095552764,0.045521912944615876,0.04223662630465352,0.03518902676424112,0.06688269517309466,0.14333262551893433,0.08657652753391376,5.156306428311297,101312.38285709747,20.268208353176014,Fall Not Detected
0.02613544219074132,0.16389070568181457,0.05879657081357395,0.05142678874805423,0.044903805548967286,0.07533327047178817,0.17606891118770618,0.10166694641667987,5.31218075876472,101329.10746807577,19.919574814578425,Fall Detected
-0.05929153322544781,0.13989961500719336,0.14330912367281054,0.006634707968508913,-0.16012131537315533,0.11971910145429854,0.208865729882272,0.20003879183718715,31.06931463609755,101326.34466011543,44.957048314240005,Fall Not Detected
-0.13,-0.0,1.03,-1.27,-0.08,-0.2,1.04,1.28,5.25,101295.0,46.0,Fall Not Detected
0.1561795639799676,0.048474465494074206,0.1316419773278973,0.054747681589550165,0.043459728159375655,0.026349122368591032,0.20993198947446673,0.07470162555602511,4.657485507156172,101328.99866105395,19.920557619055867,Fall Not Detected
0.08744664164249119,0.03685709077281611,0.0022041230804603212,0.03370268364757095,0.07993286929665311,0.037526361602409755,0.0949221703994367,0.09451646573036303,5.412963999189135,101329.06818552777,20.067763005605457,Fall Not Detected
0.09400177492163135,0.03361885488790097,0.011830400138728945,-0.056295763797884146,-0.08116921368434009,0.1578071164347802,0.10053118650365776,0.18617395163980782,28.167178336526344,101326.09695347214,44.99859290172305,Fall Not Detected
-0.2729120209166418,0.24323492775301347,-0.019947008055047455,0.44383673299597537,0.7504557459338311,1.5087332137113467,0.36611758271102923,1.7425414721943957,35.31121457190616,101326.50303885252,44.69018335920065,Fall Not Detected
-0.2252608786254191,0.5286489015666125,1.1549137072022744,1.8775497088461375,1.5489135395335165,0.9081422908597155,1.2899758895616547,2.5978930852878444,36.48670213276895,101323.8583091525,44.851934687941174,Fall Not Detected
0.5613713068491544,0.5789824313802715,1.0423825485802247,1.3341646104648368,1.0224794987656658,1.0294721935527789,1.3179225233621068,1.971109466902142,37.9503674191017,101332.41981950277,44.99281880681767,Fall Not Detected
-0.08362175761407516,-0.022204280496048223,0.0007192633162574484,-0.07763467398726262,-0.23950205254442905,-0.03763940869818091,0.08652251590500844,0.2545684600755791,29.792628509205578,101339.85646566079,45.042013051319955,Fall Not Detected
0.12349340311152023,-0.02989549144554467,0.03865714494794627,-0.03666606728257776,0.09148595150320932,0.025323732682401397,0.13281090270140322,0.10176134457340769,31.990452457292502,101324.64236305367,44.97238723472394,Fall Not Detected
-0.06812678873324783,-0.06521126575310039,0.11634371459182793,-0.0821827665165811,0.010348582874333784,-0.25237476881307025,0.14976524446362977,0.2656202631827559,31.360244722368293,101328.10989896841,45.04878088525982,Fall Not Detected
0.28,0.28,0.28,34.52,34.52,34.52,0.48,59.79,7.34,101187.0,51.0,Fall Detected
